institution_name,country_code,latitude,longitude
Christian Brothers University,US,35.14953,-90.04898
Christopher Newport University,US,36.98038,-76.42975
City College of San Francisco,US,37.77493,-122.41942
Clark Atlanta University,US,33.749,-84.38798
Clarke University,US,42.50056,-90.66457
Clayton State University,US,33.58317,-84.33937
Coe College,US,42.00833,-91.64407
Colby College,US,44.55201,-69.63171
College of Idaho,US,43.66294,-116.68736
College of Saint Benedict and Saint John's University,US,45.59441,-94.36305
University of the Pacific,US,37.9577,-121.29078
Coppin State University,US,39.29038,-76.61219
Dakota State University,US,44.00608,-97.11395
Dakota Wesleyan University,US,43.70943,-98.0298
Delaware State University,US,39.15817,-75.52437
Des Moines University,US,41.60054,-93.60911
Dickinson State University,US,46.87918,-102.78962
Dillard University,US,29.95465,-90.07507
Donetsk State University of Management,UA,47.09514,37.54131
Doshisha University,JP,35.02107,135.75385
Dowling College,US,40.74399,-73.13872
East Central University,US,34.77453,-96.67834
East Georgia State College,US,32.59739,-82.33374
East Stroudsburg University,US,40.99954,-75.18129
Eastern Illinois University,US,39.49615,-88.17615
Eastern Mennonite University,US,38.44957,-78.86892
Eastern Nazarene College,US,42.25288,-71.00227
Eastern New Mexico University,US,34.18619,-103.3344
Eastern Oregon University,US,45.32458,-118.08772
Ehime University,JP,33.83916,132.76574
Elizabeth City State University,US,36.2946,-76.25105
Embry–Riddle Aeronautical University,US,29.21081,-81.02283
Evangel University,US,37.21533,-93.29824
Five Branches University,US,36.97412,-122.0308
Florida Memorial University,US,25.77427,-80.19366
Francis Marion University,US,34.19543,-79.76256
Franklin W. Olin College of Engineering,US,42.28343,-71.23283
Friends University,US,37.69224,-97.33754
Frostburg State University,US,39.65814,-78.92836
Gannon University,US,42.12922,-80.08506
General de Jesus College,PH,9.91667,123.88333
Georgia Southwestern State University,US,32.07239,-84.23269
Georgian Court University,US,40.09789,-74.21764
Governors State University,US,41.44298,-87.6836
Grambling State University,US,32.52765,-92.71404
Gunma University,JP,36.4,139.08333
Hampden–Sydney College,US,37.24237,-78.45972
Hampton University,US,37.02987,-76.34522
Haskell Indian Nations University,US,38.97167,-95.23525
Henderson State University,US,34.12093,-93.05378
Hendrix College,US,35.0887,-92.4421
Hirosaki University,JP,40.59306,140.4725
Hope College,US,42.78752,-86.10893
Hosei University,JP,35.6895,139.69171
Howard Payne University,US,31.70932,-98.99116
Hubei University of Chinese Medicine,CN,30.58333,114.26667
Huston–Tillotson University,US,30.26715,-97.74306
Immaculata University,US,40.03622,-75.51381
Indiana University South Bend,US,41.68338,-86.25001
Instituto Superior Autónomo de Estudos Politécnicos,PT,38.71667,-9.13333
Jackson State University,US,32.29876,-90.18481
Jacksonville State University,US,33.81382,-85.7613
Jacksonville University,US,30.33218,-81.65565
John Brown University,US,36.18814,-94.5405
Juniata College,US,40.4848,-78.01028
Juntendo University,JP,35.6895,139.69171
Kansas Wesleyan University,US,38.84028,-97.61142
Kent State University,US,41.15367,-81.35789
Kentucky Community and Technical College System,US,38.05258,-84.72995
King University,US,36.59511,-82.18874
Knoxville College,US,35.96064,-83.92074
Korea Maritime and Ocean University,KR,35.10168,129.03004
Kyoto Prefectural University,JP,35.02107,135.75385
Kyoto Sangyo University,JP,35.02107,135.75385
La Salle University,US,39.95238,-75.16362
Lake Superior State University,US,46.4953,-84.34532
Lamar University,US,30.08605,-94.10185
Lander University,US,34.1954,-82.16179
Lawrence Technological University,US,42.47337,-83.22187
Lawrence University,US,44.26193,-88.41538
LeMoyne–Owen College,US,35.14953,-90.04898
LeTourneau University,US,32.5007,-94.74049
Lebanon Valley College,US,40.32954,-76.51524
Lee University,US,35.15952,-84.87661
Lehman College,US,40.71427,-74.00597
Lesley University,US,42.3751,-71.10561
Lewis & Clark College,US,45.52345,-122.67621
Lewis University,US,41.64753,-88.08951
Lock Haven University,US,41.13701,-77.44693
Long Beach City College,US,33.76696,-118.18923
Madonna University,US,42.36837,-83.35271
Mansfield University,US,41.8073,-77.07747
Maryville University,US,38.62727,-90.19789
Mayville State University,US,47.49804,-97.32454
McMurry University,US,32.44874,-99.73314
McNeese State University,US,30.21309,-93.2044
Mercer University Health Sciences Center,US,32.08354,-81.09983
Methodist University,US,35.05266,-78.87836
Metropolitan State University of Denver,US,39.73915,-104.9847
Middlebury College,US,44.01553,-73.16937
Midwestern State University,US,33.91371,-98.49339
Millersville University,US,39.99788,-76.35413
Millsaps College,US,32.29876,-90.18481
Minnesota State University Moorhead,US,46.87386,-96.76951
Mississippi College,US,32.34153,-90.32176
Mississippi University for Women,US,33.49567,-88.42726
Mississippi Valley State University,US,33.49512,-90.31981
Missouri Western State University,US,39.76861,-94.84663
Monmouth College,US,40.91143,-90.64736
Montana State University Billings,US,45.78329,-108.50069
Morehouse College,US,33.749,-84.38798
Muhlenberg College,US,40.60843,-75.49018
Muskingum University,US,39.99368,-81.73402
Nagaoka University of Technology,JP,37.45,138.85
National Chung Hsing University,TW,24.1469,120.6839
National Defense Academy of Japan,JP,35.28361,139.66722
National Defense Medical Center,TW,25.05306,121.52639
National Hispanic University,US,37.33939,-121.89496
National Taiwan Ocean University,TW,25.13089,121.74094
National University of Health Sciences,US,41.88003,-88.00784
Nebraska Wesleyan University,US,40.8,-96.66696
New Jersey City University,US,40.72816,-74.07764
New Mexico Highlands University,US,35.59393,-105.2239
New York City College of Technology,US,40.6501,-73.94958
Newman University,US,37.69224,-97.33754
Nihon University,JP,35.6895,139.69171
Norfolk State University,US,36.84681,-76.28522
North Park University,US,41.85003,-87.65005
Northeastern Illinois University,US,41.85003,-87.65005
Northwest Missouri State University,US,40.3461,-94.87247
Northwest Nazarene University,US,43.54072,-116.56346
Northwestern State University,US,31.76072,-93.08627
Nova Southeastern University,US,26.12231,-80.14338
Oglethorpe University,US,33.749,-84.38798
Ohio Northern University,US,40.7695,-83.82271
Oklahoma Baptist University,US,35.32729,-96.9253
Oklahoma City University,US,35.46756,-97.51643
Oklahoma Panhandle State University,US,36.5953,-101.63655
Olivet Nazarene University,US,41.15376,-87.88754
Oral Roberts University,US,36.15398,-95.99277
Ouachita Baptist University,US,34.12093,-93.05378
Our Lady of the Lake University,US,29.42412,-98.49363
Palo Alto University,US,37.44188,-122.14302
Park University,US,39.195,-94.68218
Pfeiffer University,US,35.40888,-80.58158
Point Loma Nazarene University,US,32.71571,-117.16472
Portland Community College,US,45.52345,-122.67621
Prince George's Community College,US,38.89761,-76.83025
"Queensborough Community College, CUNY",US,40.71427,-74.00597
Randolph–Macon College,US,37.75903,-77.47998
Rider University,US,40.29733,-74.7296
Ripon College,US,43.8422,-88.83594
Robert Morris University,US,40.44062,-79.99589
Roosevelt University,US,41.85003,-87.65005
Saint Ambrose University,US,41.52364,-90.57764
Saint Joseph's University,US,39.95238,-75.16362
Saint Mary's University of Minnesota,US,44.04996,-91.63932
Saint Michael's College,US,44.54394,-73.14791
Saint Xavier University,US,41.85003,-87.65005
Salem University,US,39.28287,-80.55899
Sarah Lawrence College,US,40.93815,-73.83208
Savannah State University,US,32.08354,-81.09983
Savannah Technical College,US,32.08354,-81.09983
Seattle Pacific University,US,47.60621,-122.33207
Sejong University,KR,37.566,126.9784
Selma University,US,32.40736,-87.0211
Seton Hall University,US,40.74899,-74.26126
Shaw University,US,35.7721,-78.63861
Shizuoka University,JP,34.98333,138.38333
Shumei University,JP,35.6,140.11667
Siena College,US,42.65258,-73.75623
Simpson College,US,41.35805,-93.55744
Sinclair Community College,US,39.75895,-84.19161
Sinte Gleska University,US,43.30584,-100.65819
Slippery Rock University,US,41.06395,-80.05645
Soongsil University,KR,37.566,126.9784
South-West State University,RU,51.73733,36.18735
South Carolina State University,US,33.49182,-80.85565
Southeast Missouri State University,US,37.30588,-89.51815
Southeastern Louisiana University,US,30.50463,-90.46293
Southeastern Oklahoma State University,US,33.99399,-96.37082
Southern Arkansas University,US,33.26707,-93.23933
Southern California University of Health Sciences,US,33.97918,-118.03284
Southern Illinois University Edwardsville,US,38.81144,-89.95316
Southern Polytechnic State University,US,33.9526,-84.54993
Southern University at New Orleans,US,29.95465,-90.07507
Southern University at Shreveport,US,32.52515,-93.75018
Southern Utah University,US,37.67748,-113.06189
Southwestern Oklahoma State University,US,35.52616,-98.70757
Southwestern Oregon Community College,US,43.3665,-124.21789
Springfield Technical Community College,US,42.10148,-72.58981
St. Jerome's University,CA,43.4668,-80.51639
State University System of Florida,US,30.43826,-84.28073
Stetson University,US,29.02832,-81.30312
Suffolk University,US,42.35843,-71.05977
Sweet Briar College,US,37.58514,-79.05141
College of New Jersey,US,40.26983,-74.79988
Tamkang University,TW,25.05306,121.52639
Technical University of Nova Scotia,CA,44.64269,-63.57688
The Evergreen State College,US,47.04491,-122.90169
New School,US,40.71427,-74.00597
Thiel College,US,41.4045,-80.39118
Tilka Manjhi Bhagalpur University,IN,24.88091,86.92257
Toyota Technological Institute,JP,35.18147,136.90641
Transylvania University,US,37.98869,-84.47772
Troy University,US,31.80877,-85.96995
Tunghai University,TW,24.1469,120.6839
United States Air Force Academy,US,38.83388,-104.82136
University of Aizu,JP,37.75,140.46667
University of Arkansas – Fort Smith,US,35.38592,-94.39855
University of Arkansas at Monticello,US,33.629,-91.79096
University of Arkansas at Pine Bluff,US,34.22843,-92.0032
University of Central Arkansas,US,35.0887,-92.4421
University of Dallas,US,32.81402,-96.94889
University of Electro-Communications,JP,35.6895,139.69171
University of Findlay,US,41.04422,-83.64993
University of Hawaii at Hilo,US,19.72991,-155.09073
University of La Verne,US,34.10084,-117.76784
University of Louisiana at Monroe,US,32.50931,-92.1193
University of Maine at Farmington,US,44.67062,-70.15117
University of Maine at Machias,US,44.71508,-67.46138
University of Maine at Presque Isle,US,46.68115,-68.01586
University of Mary Washington,US,38.30318,-77.46054
"University of Minnesota, Duluth",US,46.78327,-92.10658
University of Minnesota Morris,US,45.58607,-95.91394
University of Missouri–Kansas City,US,39.09973,-94.57857
University of Montevallo,US,33.10067,-86.86416
University of New England,US,43.49258,-70.45338
University of North Alabama,US,34.79981,-87.67725
University of North Carolina at Asheville,US,35.60095,-82.55402
University of Oklahoma Health Sciences Center,US,35.46756,-97.51643
University of San Carlos,PH,10.31672,123.89071
University of Science and Arts of Oklahoma,US,35.05257,-97.93643
University of Seoul,KR,37.566,126.9784
University of South Carolina Aiken,US,33.56042,-81.71955
University of South Carolina Beaufort,US,32.4317,-80.66993
University of South Carolina Upstate,US,34.94957,-81.93205
University of Southern Maine,US,43.65737,-70.2589
University of Suwon,KR,37.20682,126.8169
University of Tampa,US,27.94752,-82.45843
University of Tennessee at Martin,US,36.3434,-88.85034
The University of Texas Health Science Center at Tyler,US,32.35126,-95.30106
The University of Texas at Arlington,US,32.73569,-97.10807
The University of Texas of the Permian Basin,US,31.84568,-102.36764
Tokushima University,JP,34.06667,134.56667
University of Trinidad and Tobago,TT,10.63737,-61.28228
University of Tulsa,US,36.15398,-95.99277
Alfred Health,AU,-37.814,144.96332
University of Ulsan,KR,35.53722,129.31667
University of West Alabama,US,32.5843,-88.18725
University of West Georgia,US,33.58011,-85.07661
University of Western States,US,45.52345,-122.67621
University of Wisconsin–Eau Claire,US,44.81135,-91.49849
University of Wisconsin–La Crosse,US,43.80136,-91.23958
University of Wisconsin–Parkside,US,42.58474,-87.82119
University of Wisconsin–Stevens Point,US,44.52358,-89.57456
University of Wisconsin–Superior,US,46.72077,-92.10408
University of Yamanashi,JP,35.66667,138.56667
University of the District of Columbia,US,38.89511,-77.03637
University of the Incarnate Word,US,29.42412,-98.49363
Sewanee: The University of the South,US,35.20314,-85.92109
Ursinus College,US,40.18566,-75.45157
Utsunomiya University,JP,36.56667,139.88333
Virginia State University,US,37.22793,-77.40193
Virginia Union University,US,37.55376,-77.46026
West Virginia University at Parkersburg,US,39.26674,-81.56151
West Virginia Wesleyan College,US,38.99399,-80.23203
Western Kentucky University,US,36.99032,-86.4436
Western New Mexico University,US,32.77007,-108.28033
Western Oklahoma State College,US,34.63813,-99.33398
Wheeling Jesuit University,US,40.06396,-80.72091
Wilberforce University,US,39.71617,-83.87771
William Woods University,US,38.84671,-91.94796
Wilson College,US,39.93759,-77.6611
Winston-Salem State University,US,36.09986,-80.24422
Winthrop University,US,34.92487,-81.02508
"York College, City University of New York",US,40.71427,-74.00597
Youngstown State University,US,41.09978,-80.64952
Zhejiang Chinese Medical University,CN,30.29365,120.16142
MRC Unit for Lifelong Health and Ageing,GB,51.50853,-0.12574
Royal Liverpool and Broadgreen University Hospital NHS Trust,GB,53.41058,-2.97794
Nexeon (United Kingdom),GB,51.67109,-1.28278
East Kent Hospitals University NHS Foundation Trust,GB,51.14648,0.87376
Saiseikai Central Hospital,JP,35.6895,139.69171
Xerox (Canada),CA,43.70643,-79.39864
Earth and Space Research,US,47.60621,-122.33207
Kyoto Prefectural University of Medicine,JP,35.02107,135.75385
Singapore Eye Research Institute,SG,1.28967,103.85007
Berkeley Geochronology Center,US,37.87159,-122.27275
Cardiff and Vale University Health Board,GB,51.48,-3.18
Long Island Jewish Medical Center,US,40.7351,-73.68791
Butler Hospital,US,41.82399,-71.41283
Taylor Wimpey (United Kingdom),GB,51.50853,-0.12574
New England Biolabs (United States),US,42.67926,-70.84116
Delaware Division of Public Health,US,39.15817,-75.52437
Oklahoma Medical Research Foundation,US,35.46756,-97.51643
James J. Peters VA Medical Center,US,40.71427,-74.00597
"The Graduate University for Advanced Studies, SOKENDAI",JP,35.27651,139.57733
American Society of Civil Engineers,US,38.96872,-77.3411
National Academy of Sciences,US,38.89511,-77.03637
Format International Ltd,GB,51.31903,-0.55893
Altera (United States),US,37.33939,-121.89496
Intracom Telecom (Greece),GR,37.95527,23.85443
National Development and Research Institutes,US,40.71427,-74.00597
National Neuroscience Institute,SG,1.28967,103.85007
Iwate Biotechnology Research Center,JP,39.28333,141.11667
Atmospheric and Environmental Research,US,42.44732,-71.2245
The Aerospace Corporation,US,33.91918,-118.41647
Creative England,GB,51.45523,-2.59665
National Eye Institute,US,38.98067,-77.10026
Gordon Research Conferences,US,41.48038,-71.52256
Northern California Institute for Research and Education,US,37.77493,-122.41942
National Human Genome Research Institute,US,38.98067,-77.10026
Pacific Institute For Research and Evaluation,US,39.05761,-76.93581
Minnesota Department of Health,US,44.94441,-93.09327
Keystone Symposia On Molecular and Cellular Biology,US,39.63214,-106.07428
United States National Library of Medicine,US,38.98067,-77.10026
State of Maine Department of Health and Human Services,US,44.31062,-69.77949
Iowa Department of Public Health,US,41.60054,-93.60911
Connecticut Department of Public Health,US,41.76371,-72.68509
Virginia Department of Health,US,37.55376,-77.46026
Utah Department of Health,US,40.76078,-111.89105
Oregon Research Institute,US,44.05207,-123.08675
Federation of American Societies for Experimental Biology,US,38.98067,-77.10026
Hawaii Department of Health,US,21.30694,-157.85833
Tennessee Department of Mental Health and Substance Abuse Services,US,36.16589,-86.78444
National Institute of Biomedical Imaging and Bioengineering,US,38.98067,-77.10026
West Virginia State Department of Health and Human Resources,US,38.34982,-81.63262
